datetime,wind_direction,wind_speed,weather_description,pressure,temperature,humidity
12/9/2012 23:00,110,2,sky is clear,1012,290.56,17
12/10/2012 0:00,120,2,sky is clear,1012,289.19,18
12/10/2012 1:00,0,0,sky is clear,1013,287.58,19
12/10/2012 2:00,0,0,sky is clear,1013,285.21,24
12/10/2012 3:00,320,2,sky is clear,1013,284.36,34
12/10/2012 4:00,310,1,sky is clear,1013,283.12,34
12/10/2012 5:00,0,0,sky is clear,1014,282.52,42
12/10/2012 6:00,280,3,sky is clear,1014,282.99,37
12/10/2012 7:00,40,2,sky is clear,1014,282.64,39
12/10/2012 8:00,330,6,sky is clear,1013,284.29,22
12/10/2012 9:00,310,8,sky is clear,1014,284.08,24
12/10/2012 10:00,340,6,sky is clear,1014,283.71,24
12/10/2012 11:00,350,6,sky is clear,1014,283.39,24
12/10/2012 12:00,340,7,sky is clear,1015,283.16,27
12/10/2012 13:00,100,2,sky is clear,1015,282.34,29
12/10/2012 14:00,350,3,sky is clear,1016,282.57,24
12/10/2012 15:00,30,2,sky is clear,1017,280.93,33
12/10/2012 16:00,350,7,sky is clear,1017,283.78,27
12/10/2012 17:00,60,3,sky is clear,1019,285.32,24
12/10/2012 18:00,120,4,haze,1020,285.63,25
12/10/2012 19:00,110,6,sky is clear,1020,286.34,22
12/10/2012 20:00,80,8,sky is clear,1020,286.67,22
12/10/2012 21:00,100,5,sky is clear,1020,287.58,21
12/10/2012 22:00,120,4,sky is clear,1020,287.7,18
12/10/2012 23:00,340,5,sky is clear,1020,287.94,18
12/11/2012 0:00,90,8,sky is clear,1021,285.96,20
12/11/2012 1:00,80,6,sky is clear,1022,284.67,23
12/11/2012 2:00,100,4,sky is clear,1022,283.49,23
12/11/2012 3:00,80,8,sky is clear,1023,282.52,25
12/11/2012 4:00,90,6,sky is clear,1024,281.28,26
12/11/2012 5:00,0,0,sky is clear,1025,280.58,28
12/11/2012 6:00,180,2,sky is clear,1025,279.56,33
12/11/2012 7:00,140,3,sky is clear,1025,279.34,33
12/11/2012 8:00,170,2,sky is clear,1026,278.73,35
12/11/2012 9:00,210,3,sky is clear,1026,277.81,35
12/11/2012 10:00,190,2,sky is clear,1026,277.15,38
12/11/2012 11:00,250,2,sky is clear,1026,276.37,41
12/11/2012 12:00,270,2,sky is clear,1025,275.8,41
12/11/2012 13:00,0,0,sky is clear,1025,275.55,44
12/11/2012 14:00,360,2,sky is clear,1026,274.86,51
12/11/2012 15:00,310,2,sky is clear,1025,274.48,51
12/11/2012 16:00,0,0,sky is clear,1025,276.56,44
12/11/2012 17:00,0,0,sky is clear,1025,279.86,36
12/11/2012 18:00,0,0,sky is clear,1026,281.59,31
12/11/2012 19:00,160,2,sky is clear,1025,282.7,29
12/11/2012 20:00,160,2,sky is clear,1023,283.64,27
12/11/2012 21:00,0,1,sky is clear,1022,285.08,23
12/11/2012 22:00,0,0,sky is clear,1021,285.02,23
12/11/2012 23:00,180,2,sky is clear,1020,285.45,22
12/12/2012 0:00,170,1,sky is clear,1020,285.02,22
12/12/2012 1:00,120,1,sky is clear,1020,283.2,25
12/12/2012 2:00,0,0,sky is clear,1020,281.79,27
12/12/2012 3:00,0,0,sky is clear,1020,280.79,31
12/12/2012 4:00,320,2,sky is clear,1020,279.78,39
12/12/2012 5:00,0,0,sky is clear,1020,279.73,42
12/12/2012 6:00,0,0,sky is clear,1020,278.65,48
12/12/2012 7:00,290,1,sky is clear,1020,278.74,45
12/12/2012 8:00,310,1,sky is clear,1020,278.11,48
12/12/2012 9:00,0,0,sky is clear,1020,277.11,48
12/12/2012 10:00,300,1,sky is clear,1020,276.92,48
12/12/2012 11:00,0,0,sky is clear,1020,275.79,55
12/12/2012 12:00,300,2,sky is clear,1020,276.58,55
12/12/2012 13:00,330,1,sky is clear,1020,275.54,59
12/12/2012 14:00,0,0,sky is clear,1020,275.32,59
12/12/2012 15:00,0,0,sky is clear,1020,275.44,55
12/12/2012 16:00,0,0,sky is clear,1020,276.02,55
12/12/2012 17:00,85,0,sky is clear,1021,279.2385,41
12/12/2012 18:00,31,1,broken clouds,953,277.08,53
12/12/2012 19:00,114,1,scattered clouds,951,286.14,29
12/12/2012 20:00,114,1,scattered clouds,951,286.14,29
12/12/2012 21:00,114,1,scattered clouds,951,286.14,29
12/12/2012 22:00,332,0,scattered clouds,1015,285.93,28
12/12/2012 23:00,332,0,scattered clouds,1014,284.54,30
12/13/2012 0:00,332,0,scattered clouds,1014,283.15,32
12/13/2012 1:00,332,0,scattered clouds,1014,280.93,40
12/13/2012 2:00,0,0,sky is clear,1014,282.72,27
12/13/2012 3:00,0,0,sky is clear,1014,282.01,29
12/13/2012 4:00,0,0,sky is clear,1014,281.6,34
12/13/2012 5:00,280,1,sky is clear,1014,280.48,45
12/13/2012 6:00,0,0,sky is clear,1013,279.61,48
12/13/2012 7:00,0,0,sky is clear,1013,279.95,45
12/13/2012 8:00,0,0,sky is clear,1013,279.19,45
12/13/2012 9:00,0,0,sky is clear,1012,280.43,42
12/13/2012 10:00,0,0,sky is clear,1011,280.56,42
12/13/2012 11:00,0,0,sky is clear,1011,280.78,42
12/13/2012 12:00,0,0,sky is clear,1010,281.01,48
12/13/2012 13:00,360,2,sky is clear,1010,282,48
12/13/2012 14:00,80,2,sky is clear,1011,283.14,34
12/13/2012 15:00,0,0,sky is clear,1011,281.15,52
12/13/2012 16:00,0,1,sky is clear,1011,282.61,48
12/13/2012 17:00,100,3,sky is clear,1012,285.47,34
12/13/2012 18:00,120,4,sky is clear,1012,287.11,24
12/13/2012 19:00,150,2,sky is clear,1011,287.73,22
12/13/2012 20:00,180,5,sky is clear,1009,288.64,18
12/13/2012 21:00,150,7,sky is clear,1008,288.41,19
12/13/2012 22:00,150,5,sky is clear,1008,288.3,18
12/13/2012 23:00,110,6,sky is clear,1008,287.91,19
12/14/2012 0:00,170,4,sky is clear,1010,287.08,19
12/14/2012 1:00,0,0,sky is clear,1008,286.66,22
12/14/2012 2:00,190,6,sky is clear,1008,286.67,20
12/14/2012 3:00,180,4,sky is clear,1009,286.5,22
12/14/2012 4:00,170,4,sky is clear,1009,286.72,22
12/14/2012 5:00,170,3,sky is clear,1009,285.84,25
12/14/2012 6:00,0,0,sky is clear,1009,285.96,25
12/14/2012 7:00,130,2,sky is clear,1009,285.59,27
12/14/2012 8:00,120,3,sky is clear,1009,284.91,29
12/14/2012 9:00,130,3,sky is clear,1008,285.4,29
12/14/2012 10:00,0,0,sky is clear,1008,284.54,34
12/14/2012 11:00,0,0,sky is clear,1008,283.53,39
12/14/2012 12:00,0,0,sky is clear,1008,283.61,42
12/14/2012 13:00,70,2,sky is clear,1008,283.92,43
12/14/2012 14:00,0,0,sky is clear,1008,283.58,39
12/14/2012 15:00,0,0,sky is clear,1008,283.45,42
12/14/2012 16:00,110,3,sky is clear,1009,284.15,42
12/14/2012 17:00,80,2,sky is clear,1009,285.34,34
12/14/2012 18:00,140,2,few clouds,1009,285.68,
12/14/2012 19:00,130,3,broken clouds,1009,286.59,47
12/14/2012 20:00,160,6,overcast clouds,1008,286.59,47
12/14/2012 21:00,160,7,overcast clouds,1007,287.05,44
12/14/2012 22:00,180,6,heavy intensity rain,1007,286.4,54
12/14/2012 23:00,240,5,light rain,1007,284.23,71
12/15/2012 0:00,290,3,light intensity drizzle,1007,282.69,76
12/15/2012 1:00,350,2,haze,1007,282.16,81
12/15/2012 2:00,0,0,mist,1007,282.02,87
12/15/2012 3:00,340,1,mist,1007,281.83,87
12/15/2012 4:00,140,2,mist,1007,281.59,93
12/15/2012 5:00,30,1,mist,1007,281.59,93
12/15/2012 6:00,0,0,heavy intensity rain,1006,281.33,93
12/15/2012 7:00,310,1,heavy intensity rain,1006,281.33,93
12/15/2012 8:00,360,2,heavy intensity rain,1004,281.02,87
12/15/2012 9:00,340,3,heavy intensity rain,1004,281.02,87
12/15/2012 10:00,360,2,heavy intensity rain,1003,281.02,87
12/15/2012 11:00,360,4,heavy intensity rain,1002,280.8,81
12/15/2012 12:00,350,3,heavy intensity rain,1002,280.7,87
12/15/2012 13:00,240,2,heavy intensity rain,1002,280.8,87
12/15/2012 14:00,250,2,heavy intensity rain,1002,280.7,87
12/15/2012 15:00,240,2,mist,1003,280.65,93
12/15/2012 16:00,270,2,overcast clouds,1003,281,87
12/15/2012 17:00,280,2,overcast clouds,1004,281.67,76
12/15/2012 18:00,240,1,overcast clouds,1005,282.93,76
12/15/2012 19:00,0,0,broken clouds,1006,283,66
12/15/2012 20:00,0,0,overcast clouds,1005,283.84,58
12/15/2012 21:00,230,9,sky is clear,1006,283.14,53
12/15/2012 22:00,259,4,few clouds,1017,281.562,58
12/15/2012 23:00,260,7,scattered clouds,1007,283.38,50
12/16/2012 0:00,230,6,scattered clouds,1008,282.525,47
12/16/2012 1:00,200,6,few clouds,1009,281.67,45
12/16/2012 2:00,200,6,sky is clear,1010,281.67,49
12/16/2012 3:00,190,5,scattered clouds,1010,281.56,49
12/16/2012 4:00,180,5,overcast clouds,1011,281.56,49
12/16/2012 5:00,200,6,heavy intensity rain,1011,280.28,61
12/16/2012 6:00,180,4,heavy intensity rain,1012,279.53,75
12/16/2012 7:00,170,2,overcast clouds,1012,279.48,75
12/16/2012 8:00,130,2,overcast clouds,1012,279.44,81
12/16/2012 9:00,110,2,overcast clouds,1011,279.44,81
12/16/2012 10:00,190,4,overcast clouds,1011,279.52,70
12/16/2012 11:00,180,3,heavy intensity rain,1011,279.32,75
12/16/2012 12:00,190,4,mist,1011,278.19,75
12/16/2012 13:00,180,2,overcast clouds,1011,278.3,70
12/16/2012 14:00,330,5,light rain,1012,277.05,80
12/16/2012 15:00,320,5,light rain,1013,277.47,80
12/16/2012 16:00,350,2,broken clouds,1013,277.61,80
12/16/2012 17:00,360,1,broken clouds,1014,279.28,70
12/16/2012 18:00,350,4,scattered clouds,1014,280.46,65
12/16/2012 19:00,320,5,sky is clear,1014,281.55,61
12/16/2012 20:00,340,6,sky is clear,1013,281.85,52
12/16/2012 21:00,310,2,overcast clouds,1013,282.68,45
12/16/2012 22:00,270,1,broken clouds,1013,282.29,45
12/16/2012 23:00,0,1,sky is clear,1013,281.94,45
12/17/2012 0:00,0,0,few clouds,1013,281.56,49
12/17/2012 1:00,340,1,sky is clear,1013,280.08,52
12/17/2012 2:00,320,2,few clouds,1014,279.28,56
12/17/2012 3:00,300,2,sky is clear,1014,278.39,70
12/17/2012 4:00,300,1,sky is clear,1015,278.36,70
12/17/2012 5:00,0,0,broken clouds,1015,278.71,70
12/17/2012 6:00,0,0,overcast clouds,1016,278.82,70
12/17/2012 7:00,0,0,overcast clouds,1016,278.6,60
12/17/2012 8:00,0,0,sky is clear,1016,278.29,
12/17/2012 9:00,350,1,sky is clear,1016,276.9,
12/17/2012 10:00,0,0,sky is clear,1016,276.63,74
12/17/2012 11:00,340,1,sky is clear,1016,276.09,80
12/17/2012 12:00,330,2,sky is clear,1016,275.76,80
12/17/2012 13:00,0,0,sky is clear,1016,275.67,80
12/17/2012 14:00,10,2,sky is clear,1018,275.58,69
12/17/2012 15:00,5,1,sky is clear,1018,276.22,71
12/17/2012 16:00,0,0,sky is clear,1019,276.86,74
12/17/2012 17:00,0,0,sky is clear,1019,277.71,69
12/17/2012 18:00,70,2,sky is clear,1020,279.36,75
12/17/2012 19:00,80,1,sky is clear,1020,280.87,65
12/17/2012 20:00,0,1,sky is clear,1019,281.55,61
12/17/2012 21:00,120,1,sky is clear,1018,282,
12/17/2012 22:00,90,3,sky is clear,1018,282.48,49
12/17/2012 23:00,100,2,sky is clear,1017,282.4,49
12/18/2012 0:00,100,2,broken clouds,1018,282.05,
12/18/2012 1:00,70,2,broken clouds,1018,281.59,61
12/18/2012 2:00,60,2,sky is clear,1018,280.93,61
12/18/2012 3:00,30,1,sky is clear,1019,279.99,65
12/18/2012 4:00,0,0,scattered clouds,1019,279.41,75
12/18/2012 5:00,300,1,few clouds,1019,279.76,75
12/18/2012 6:00,0,0,overcast clouds,1020,279.56,75
12/18/2012 7:00,0,0,overcast clouds,1020,280.13,70
12/18/2012 8:00,0,0,overcast clouds,1019,279.61,75
12/18/2012 9:00,0,0,overcast clouds,1019,280.1,75
12/18/2012 10:00,0,0,overcast clouds,1019,280.1,70
12/18/2012 11:00,0,0,overcast clouds,1018,280.1,70
12/18/2012 12:00,120,3,overcast clouds,1018,280.1,70
12/18/2012 13:00,120,1,overcast clouds,1017,279.99,70
12/18/2012 14:00,320,1,overcast clouds,1018,279.64,75
12/18/2012 15:00,80,2,overcast clouds,1018,279.61,75
12/18/2012 16:00,80,3,broken clouds,1018,280.06,70
12/18/2012 17:00,90,5,scattered clouds,1019,280.77,70
12/18/2012 18:00,110,4,broken clouds,1019,282.01,70
12/18/2012 19:00,110,2,overcast clouds,1018,283.07,66
12/18/2012 20:00,70,3,overcast clouds,1017,283.77,66
12/18/2012 21:00,70,5,overcast clouds,1016,283.94,66
12/18/2012 22:00,60,5,overcast clouds,1015,284.36,62
12/18/2012 23:00,70,5,overcast clouds,1015,283.91,66
12/19/2012 0:00,70,5,overcast clouds,1015,283.17,61
12/19/2012 1:00,80,5,overcast clouds,1015,282.29,66
12/19/2012 2:00,70,4,overcast clouds,1014,281.65,70
12/19/2012 3:00,70,3,overcast clouds,1014,281.39,70
12/19/2012 4:00,90,3,overcast clouds,1014,280.96,75
12/19/2012 5:00,140,2,scattered clouds,1014,280.96,75
12/19/2012 6:00,90,3,sky is clear,1013,280.89,81
12/19/2012 7:00,260,1,sky is clear,1012,281.44,81
12/19/2012 8:00,0,0,sky is clear,1012,281.61,81
12/19/2012 9:00,0,0,few clouds,1011,282.08,81
12/19/2012 10:00,300,2,few clouds,1011,281.89,87
12/19/2012 11:00,0,0,broken clouds,1010,282.42,81
12/19/2012 12:00,0,0,overcast clouds,1009,282.87,81
12/19/2012 13:00,80,3,overcast clouds,1008,283.31,87
12/19/2012 14:00,0,0,broken clouds,1008,283.12,81
12/19/2012 15:00,0,0,few clouds,1008,283.01,81
12/19/2012 16:00,230,1,broken clouds,1008,283.47,81
12/19/2012 17:00,180,3,overcast clouds,1007,284.82,62
12/19/2012 18:00,220,4,overcast clouds,1007,285.33,54
12/19/2012 19:00,0,0,mist,1006,284.99,71
12/19/2012 20:00,200,7,mist,1005,284.66,66
12/19/2012 21:00,210,8,mist,1004,284.09,66
12/19/2012 22:00,210,8,light rain,1003,283.36,62
12/19/2012 23:00,200,6,light rain,1003,283.12,58
12/20/2012 0:00,200,6,few clouds,1003,282.28,57
12/20/2012 1:00,210,6,broken clouds,1002,281.89,57
12/20/2012 2:00,340,10,sky is clear,1004,281.02,
12/20/2012 3:00,340,8,few clouds,1005,280.46,
12/20/2012 4:00,320,11,few clouds,1005,279.78,52
12/20/2012 5:00,330,12,heavy intensity rain,1006,278.79,56
12/20/2012 6:00,350,8,overcast clouds,1007,279.36,45
12/20/2012 7:00,350,8,sky is clear,1008,279.52,45
12/20/2012 8:00,330,8,sky is clear,1009,279.17,52
12/20/2012 9:00,330,7,sky is clear,1011,278.6,41
12/20/2012 10:00,320,11,sky is clear,1012,278.08,35
12/20/2012 11:00,320,13,sky is clear,1012,277.58,27
12/20/2012 12:00,330,13,sky is clear,1014,276.67,29
12/20/2012 13:00,330,11,sky is clear,1016,276.33,32
12/20/2012 14:00,330,12,sky is clear,1018,276.11,29
12/20/2012 15:00,340,9,sky is clear,1020,276.11,32
12/20/2012 16:00,330,9,sky is clear,1022,276.78,25
12/20/2012 17:00,340,7,sky is clear,1023,277.73,25
12/20/2012 18:00,271,1,sky is clear,1025,279.26,21
12/20/2012 19:00,123,3,sky is clear,1038,276.264,31
12/20/2012 20:00,236,5,sky is clear,1031,278.282,25
12/20/2012 21:00,350,8,sky is clear,1024,280.3,19
12/20/2012 22:00,350,6,sky is clear,1024,280.32,17
12/20/2012 23:00,10,3,sky is clear,1025,280.32,16
12/21/2012 0:00,80,2,sky is clear,1026,279.14,17
12/21/2012 1:00,70,1,sky is clear,1026,278.08,22
12/21/2012 2:00,90,2,sky is clear,1027,276.23,25
12/21/2012 3:00,90,2,sky is clear,1028,275.15,29
12/21/2012 4:00,30,1,sky is clear,1028,274.62,34
12/21/2012 5:00,0,0,sky is clear,1029,274.61,40
12/21/2012 6:00,70,2,sky is clear,1029,273.73,43
12/21/2012 7:00,260,1,sky is clear,1030,273.08,43
12/21/2012 8:00,260,1,sky is clear,1030,272.66,
12/21/2012 9:00,0,0,sky is clear,1030,272.34,54
12/21/2012 10:00,340,1,sky is clear,1030,271.56,58
12/21/2012 11:00,310,2,sky is clear,1029,271.68,50
12/21/2012 12:00,0,0,sky is clear,1029,271.68,50
12/21/2012 13:00,0,0,sky is clear,1029,270.66,58
12/21/2012 14:00,0,0,sky is clear,1029,271.84,58
12/21/2012 15:00,210,2,sky is clear,1029,271.82,50
12/21/2012 16:00,200,2,sky is clear,1029,273.65,40
12/21/2012 17:00,170,3,sky is clear,1029,275.27,43
12/21/2012 18:00,170,2,sky is clear,1029,276.605,36
12/21/2012 19:00,170,2,sky is clear,1029,277.94,29
12/21/2012 20:00,100,1,sky is clear,1028,279.66,24
12/21/2012 21:00,0,0,sky is clear,1027,280.3,22
12/21/2012 22:00,110,2,sky is clear,1026,280.19,22
12/21/2012 23:00,120,3,sky is clear,1025,280.51,20
12/22/2012 0:00,150,3,sky is clear,1025,279.86,24
12/22/2012 1:00,160,2,sky is clear,1025,277.46,28
12/22/2012 2:00,190,2,sky is clear,1025,276.62,28
12/22/2012 3:00,300,1,sky is clear,1025,275.96,35
12/22/2012 4:00,0,0,sky is clear,1025,275.31,40
12/22/2012 5:00,0,0,sky is clear,1025,274.4,43
12/22/2012 6:00,0,0,sky is clear,1025,274.35,43
12/22/2012 7:00,0,0,sky is clear,1024,273.73,
12/22/2012 8:00,0,0,sky is clear,1024,273.62,
12/22/2012 9:00,230,2,sky is clear,1023,273.74,47
12/22/2012 10:00,290,1,sky is clear,1023,272.93,58
12/22/2012 11:00,290,1,sky is clear,1023,272.63,63
12/22/2012 12:00,330,1,sky is clear,1022,272.41,63
12/22/2012 13:00,0,0,sky is clear,1022,272.64,58
12/22/2012 14:00,0,0,sky is clear,1022,271.76,63
12/22/2012 15:00,0,0,sky is clear,1022,271.04,63
12/22/2012 16:00,0,0,sky is clear,1023,272.87,
12/22/2012 17:00,0,0,sky is clear,1023,276.25,47
12/22/2012 18:00,160,2,sky is clear,1023,278.97,33
12/22/2012 19:00,130,3,sky is clear,1022,280.82,28
12/22/2012 20:00,120,4,sky is clear,1021,281.55,26
12/22/2012 21:00,130,4,sky is clear,1020,282.57,23
12/22/2012 22:00,120,3,sky is clear,1020,282.66,25
12/22/2012 23:00,140,2,sky is clear,1020,282.13,26
12/23/2012 0:00,160,1,sky is clear,1020,281.37,26
12/23/2012 1:00,170,2,sky is clear,1020,279.18,31
12/23/2012 2:00,230,1,sky is clear,1020,278.36,36
12/23/2012 3:00,0,0,sky is clear,1021,277.36,38
12/23/2012 4:00,0,0,sky is clear,1020,276.51,44
12/23/2012 5:00,0,0,sky is clear,1021,275.85,55
12/23/2012 6:00,300,2,sky is clear,1020,275.61,55
12/23/2012 7:00,310,2,sky is clear,1020,274.6,51
12/23/2012 8:00,330,1,sky is clear,1020,274.6,51
12/23/2012 9:00,330,1,sky is clear,1020,273.68,53
12/23/2012 10:00,330,2,sky is clear,1020,272.76,55
12/23/2012 11:00,0,0,sky is clear,1020,273.48,
12/23/2012 12:00,290,1,sky is clear,1020,273.38,63
12/23/2012 13:00,0,0,sky is clear,1019,272.35,
12/23/2012 14:00,0,0,sky is clear,1020,273.7,
12/23/2012 15:00,0,0,sky is clear,1020,273.17,68
12/23/2012 16:00,0,0,sky is clear,1020,274.6,55
12/23/2012 17:00,0,0,sky is clear,1020,276.67,51
12/23/2012 18:00,150,3,sky is clear,1020,279.16,41
12/23/2012 19:00,130,2,sky is clear,1019,281.11,36
12/23/2012 20:00,130,3,sky is clear,1018,282.29,36
12/23/2012 21:00,130,3,sky is clear,1017,283.06,34
12/23/2012 22:00,160,3,sky is clear,1017,283.64,31
12/23/2012 23:00,120,2,sky is clear,1016,283.75,29
12/24/2012 0:00,110,2,sky is clear,1016,283.34,34
12/24/2012 1:00,50,2,sky is clear,1016,282.71,45
12/24/2012 2:00,0,0,sky is clear,1016,282.83,45
12/24/2012 3:00,0,0,sky is clear,1016,282.98,48
12/24/2012 4:00,60,3,sky is clear,1016,282.84,42
12/24/2012 5:00,0,0,sky is clear,1016,282.83,42
12/24/2012 6:00,300,2,sky is clear,1017,282.25,48
12/24/2012 7:00,0,0,sky is clear,1017,282.37,48
12/24/2012 8:00,60,4,sky is clear,1017,282.39,45
12/24/2012 9:00,40,4,sky is clear,1017,281.88,45
12/24/2012 10:00,10,3,sky is clear,1017,280.43,48
12/24/2012 11:00,0,0,sky is clear,1018,278.66,55
12/24/2012 12:00,0,1,sky is clear,1018,278.05,59
12/24/2012 13:00,0,1,sky is clear,1018,278.02,64
12/24/2012 14:00,10,3,sky is clear,1019,277.8,64
12/24/2012 15:00,320,2,sky is clear,1019,276.98,69
12/24/2012 16:00,0,0,sky is clear,1020,277.79,69
12/24/2012 17:00,40,2,sky is clear,1020,278.76,
12/24/2012 18:00,90,1,sky is clear,1020,281.78,49
12/24/2012 19:00,160,1,sky is clear,1019,283.42,45
12/24/2012 20:00,80,2,sky is clear,1018,284.33,43
12/24/2012 21:00,110,4,sky is clear,1016,285.31,43
12/24/2012 22:00,110,2,sky is clear,1016,286.06,
12/24/2012 23:00,50,2,sky is clear,1016,285.31,43
12/25/2012 0:00,80,4,sky is clear,1016,284.93,40
12/25/2012 1:00,100,2,sky is clear,1015,283.91,43
12/25/2012 2:00,70,2,sky is clear,1016,283.06,45
12/25/2012 3:00,350,1,sky is clear,1016,282.26,52
12/25/2012 4:00,30,1,sky is clear,1016,281.96,56
12/25/2012 5:00,340,1,sky is clear,1016,280.86,60
12/25/2012 6:00,0,0,sky is clear,1016,280.19,69
12/25/2012 7:00,340,2,sky is clear,1015,279.81,69
12/25/2012 8:00,290,1,sky is clear,1014,279.9,69
12/25/2012 9:00,0,0,sky is clear,1013,279.6,69
12/25/2012 10:00,340,2,sky is clear,1012,279.75,74
12/25/2012 11:00,0,1,few clouds,1012,280.69,
12/25/2012 12:00,330,2,sky is clear,1011,280.85,75
12/25/2012 13:00,310,6,few clouds,1011,281.74,75
12/25/2012 14:00,300,2,sky is clear,1012,282.43,
12/25/2012 15:00,170,4,overcast clouds,1013,284.19,62
12/25/2012 16:00,360,5,sky is clear,1012,281.36,
12/25/2012 17:00,360,4,sky is clear,1013,282.04,57
12/25/2012 18:00,70,1,few clouds,1014,284.38,50
12/25/2012 19:00,360,5,few clouds,1013,286.19,47
12/25/2012 20:00,340,5,sky is clear,1013,287.88,41
12/25/2012 21:00,360,6,sky is clear,1012,288.71,36
12/25/2012 22:00,320,9,sky is clear,1012,288.6,26
12/25/2012 23:00,340,6,sky is clear,1012,288.46,23
12/26/2012 0:00,330,13,sky is clear,1013,286.72,17
12/26/2012 1:00,360,4,sky is clear,1015,285.19,18
12/26/2012 2:00,330,8,sky is clear,1016,283.77,29
12/26/2012 3:00,340,6,sky is clear,1018,282.36,29
12/26/2012 4:00,330,7,sky is clear,1019,281.39,23
12/26/2012 5:00,120,2,sky is clear,1020,280.13,26
12/26/2012 6:00,330,7,sky is clear,1020,279.95,26
12/26/2012 7:00,340,6,sky is clear,1021,279.34,26
12/26/2012 8:00,340,5,sky is clear,1021,278.48,30
12/26/2012 9:00,30,4,sky is clear,1021,277.81,28
12/26/2012 10:00,20,2,sky is clear,1022,277.25,27
12/26/2012 11:00,360,3,sky is clear,1021,277.2,32
12/26/2012 12:00,30,2,sky is clear,1022,276.37,34
12/26/2012 13:00,330,2,sky is clear,1022,275.63,34
12/26/2012 14:00,150,2,sky is clear,1022,274.94,40
12/26/2012 15:00,0,0,sky is clear,1023,275.27,43
12/26/2012 16:00,260,1,sky is clear,1023,275.62,47
12/26/2012 17:00,10,3,sky is clear,1024,275.95,29
12/26/2012 18:00,10,4,sky is clear,1024,278.86,27
12/26/2012 19:00,360,1,sky is clear,1023,279.58,26
12/26/2012 20:00,350,1,sky is clear,1022,279.96,24
12/26/2012 21:00,30,1,sky is clear,1021,281.01,22
12/26/2012 22:00,0,0,sky is clear,1019,281.22,22
12/26/2012 23:00,150,2,sky is clear,1019,280.95,22
12/27/2012 0:00,130,2,sky is clear,1018,280.04,24
12/27/2012 1:00,130,2,few clouds,1018,279.52,26
12/27/2012 2:00,120,1,sky is clear,1018,279.52,26
12/27/2012 3:00,190,2,sky is clear,1017,278.84,26
12/27/2012 4:00,180,2,few clouds,1017,278.33,26
12/27/2012 5:00,210,1,few clouds,1016,278.23,30
12/27/2012 6:00,360,0,broken clouds,1015,277.08,35
12/27/2012 7:00,160,1,sky is clear,1015,275.85,38
12/27/2012 8:00,90,2,sky is clear,1014,275.05,40
12/27/2012 9:00,0,0,few clouds,1013,275.54,47
12/27/2012 10:00,0,0,sky is clear,1012,275.84,47
12/27/2012 11:00,0,0,overcast clouds,1012,276.14,51
12/27/2012 12:00,260,1,overcast clouds,1011,276.59,47
12/27/2012 13:00,0,0,broken clouds,1010,276.03,51
12/27/2012 14:00,140,3,overcast clouds,1010,276.65,47
12/27/2012 15:00,80,2,overcast clouds,1010,276.56,47
12/27/2012 16:00,0,0,broken clouds,1011,276.97,51
12/27/2012 17:00,220,5,heavy intensity rain,1011,278.21,44
12/27/2012 18:00,110,2,sky is clear,1011,281.96,36
12/27/2012 19:00,70,2,sky is clear,1010,282.89,31
12/27/2012 20:00,60,5,sky is clear,1009,283.08,34
12/27/2012 21:00,90,4,broken clouds,1009,283.37,29
12/27/2012 22:00,70,3,overcast clouds,1008,282.57,34
12/27/2012 23:00,90,3,broken clouds,1009,282.54,34
12/28/2012 0:00,70,4,broken clouds,1009,281.64,34
12/28/2012 1:00,80,3,sky is clear,1009,279.72,36
12/28/2012 2:00,0,0,sky is clear,1010,278.81,39
12/28/2012 3:00,0,0,sky is clear,1011,278.3,39
12/28/2012 4:00,350,2,sky is clear,1011,277.09,44
12/28/2012 5:00,310,2,sky is clear,1011,276.62,55
12/28/2012 6:00,0,0,sky is clear,1012,275.94,59
12/28/2012 7:00,100,1,overcast clouds,1012,276.4,55
12/28/2012 8:00,310,1,sky is clear,1012,275.26,64
12/28/2012 9:00,170,1,sky is clear,1012,274.26,69
12/28/2012 10:00,310,1,sky is clear,1012,274.14,69
12/28/2012 11:00,270,1,sky is clear,1012,273.79,74
12/28/2012 12:00,0,0,sky is clear,1011,274.01,69
12/28/2012 13:00,90,2,sky is clear,1011,274.1,69
12/28/2012 14:00,0,1,sky is clear,1012,273.71,74
12/28/2012 15:00,30,1,sky is clear,1013,274.57,
12/28/2012 16:00,320,1,sky is clear,1013,275.77,55
12/28/2012 17:00,0,0,sky is clear,1014,278.53,48
12/28/2012 18:00,170,3,sky is clear,1013,280.28,38
12/28/2012 19:00,340,6,sky is clear,1013,282.03,29
12/28/2012 20:00,360,7,sky is clear,1013,283.08,25
12/28/2012 21:00,350,7,sky is clear,1012,283.6,25
12/28/2012 22:00,340,8,sky is clear,1012,283.95,25
12/28/2012 23:00,330,7,sky is clear,1013,283.58,25
12/29/2012 0:00,330,6,sky is clear,1013,283.03,23
12/29/2012 1:00,330,4,sky is clear,1014,281.35,26
12/29/2012 2:00,330,5,sky is clear,1015,280.01,26
12/29/2012 3:00,330,4,sky is clear,1016,279.32,28
12/29/2012 4:00,360,3,sky is clear,1016,278.82,31
12/29/2012 5:00,360,3,sky is clear,1017,278,35
12/29/2012 6:00,360,3,sky is clear,1018,277.76,35
12/29/2012 7:00,360,4,sky is clear,1019,277.18,35
